,name,year,release_date,artists,id,duration_ms,explicit,valence,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,popularity,speechiness,tempo
140364,Pull Up,2018,2018-12-28,['Ojizzle bizzle'],6zEgPf1XWALHIghjlkYeAV,54101,0,0.624,0.0704,0.8270000000000001,0.351,0.0129,11,0.095,-11.594,1,56,0.469,77.023
140365,Where Were You In The Morning?,2018,2018-05-25,['Shawn Mendes'],376Gg7Oxo5C5jUWDWpVXeI,200600,0,0.466,0.5539999999999999,0.716,0.519,0.0,7,0.0993,-7.472,1,66,0.0554,87.963
140366,Single (feat.Omeretta The Great),2018,2018-11-09,"['Killumantii', 'Omeretta the Great']",3KLZL7nnA2g7Pvp49C2aEc,188160,1,0.605,0.0766,0.939,0.62,0.0,7,0.111,-9.105,1,58,0.289,129.96200000000002
140367,Want You Back,2018,2018-06-15,['5 Seconds of Summer'],2vHfabj6nFebekTYODqntl,173082,1,0.579,0.00699,0.618,0.867,1.03e-06,0,0.202,-4.915,1,66,0.0439,98.03
140368,Hi High,2018,2018-08-20,['LOONA'],0RqzUS7AkBhQDrBxcGFeDv,196864,0,0.532,0.0363,0.67,0.916,5.35e-06,9,0.221,-2.261,0,63,0.0731,97.004
140369,Pills,2018,2018-02-14,['Joji'],5xwKCPdE3kyU0XwqfbyQsx,187134,1,0.242,0.5820000000000001,0.454,0.407,0.774,11,0.117,-10.733,1,62,0.0739,81.40100000000002
140370,Rocking Chair,2018,2018-11-11,['Jules Leyhe'],5kOG9tagCHx7aOnM6RlsYS,141024,0,0.391,0.7140000000000001,0.24,0.82,0.0665,6,0.522,-5.96,1,56,0.335,85.501
140371,Rearview Town,2018,2018-03-16,['Jason Aldean'],3yHTTHbT058Ow0favhZO38,184173,0,0.338,0.023,0.526,0.85,0.0,10,0.0948,-4.47,0,57,0.0313,141.97299999999996
140372,La Forma en Que Me Miras,2018,2018-08-04,"['Super Yei', 'Sammy', 'Myke Towers', 'Lenny Tavárez', 'Rafa Pabön']",6t94PGXYAuo9GbJEnMpPcW,307435,0,0.573,0.149,0.6559999999999999,0.662,8e-06,1,0.16,-1.3869999999999998,1,77,0.191,189.983
140373,ADAMAS,2018,2018-12-12,['LiSA'],7xsTPnzpEcqCQguRxnBxOR,225000,0,0.295,0.00906,0.508,0.991,1.28e-05,1,0.316,-1.768,0,66,0.123,95.524
140374,Feel Your Weight - Poolside Remix,2018,2018-11-16,"['Rhye', 'Poolside']",1hgX0ZmmP7IRRjUFCIBrnQ,310133,0,0.8220000000000001,0.665,0.741,0.5920000000000001,0.8540000000000001,6,0.116,-9.059,0,67,0.0308,111.984
140375,I'll Bite Your Soul,2018,2018-05-30,"['SHRK', 'Shiloh Dynasty']",10t9p2XNT2Q9KFTT0GXyUm,123180,0,0.2,0.737,0.79,0.376,0.356,4,0.138,-16.868,0,64,0.0706,101.958
140376,Treat You Better,2018,2018-10-19,['RÜFÜS DU SOL'],3B8Tx2eKzZ1u6bPnozOL1h,273640,0,0.188,0.356,0.599,0.539,5.38e-06,8,0.102,-5.897,1,62,0.034,121.947
140377,Missing My Idols,2018,2018-08-10,['Trippie Redd'],5HnxL39pSgVVQMLP7WnSfv,146923,1,0.528,0.0598,0.706,0.637,0.0,8,0.1639999999999999,-7.284,0,59,0.37,85.819
140378,BOSS,2018,2018-03-14,"['NCT', 'NCT U']",0ErzcmZ2gIwX7X0xSMQPix,210641,0,0.332,0.0233,0.787,0.5429999999999999,0.0,10,0.0861,-6.7,0,69,0.037,99.026
140379,REMEDY,2018,2018-08-31,['Alesso'],6jreFSOTUAViWjKyzOC4Kg,190295,0,0.483,0.269,0.601,0.775,0.0,0,0.0883,-4.612,1,71,0.0473,119.964
140380,I Thought About Killing You,2018,2018-06-01,['Kanye West'],0yhxBvedRdGxsPZHJNI4VA,274187,1,0.417,0.867,0.752,0.396,0.0,2,0.0486,-7.932,1,61,0.411,116.016
140381,Window Pain - Outro,2018,2018-04-20,['J. Cole'],5Lgqu1th1KqlG97OF2gWGe,286730,1,0.179,0.0607,0.7190000000000001,0.626,0.0,8,0.0728,-9.351,1,59,0.397,75.032
140382,Ice On My Baby (feat. Kevin Gates) - Remix,2018,2018-09-21,"['Yung Bleu', 'Kevin Gates']",6muW8cSjJ3rusKJ0vH5olw,199520,1,0.0862,0.0675,0.762,0.52,3.95e-06,5,0.114,-5.237,0,58,0.0959,75.047
140383,When It Lands,2018,2018-04-06,['Rainbow Kitten Surprise'],16ro1is6DmDKkarlJMBbzV,269053,0,0.369,0.444,0.727,0.48,0.0,5,0.118,-9.278,0,59,0.0987,120.025
140384,Bad Apple!!,2018,2018-01-04,"['RichaadEB', 'Cristina Vee']",4Cf79mYekC12YWNw13Va8r,299130,0,0.588,8.640000000000001e-05,0.573,0.94,0.838,1,0.6829999999999999,-4.505,1,63,0.0479,138.013
140385,Empty Space,2018,2018-10-19,['James Arthur'],1uru26I2JKd2mQZt0MDCUe,214227,0,0.321,0.215,0.404,0.531,0.0,1,0.0521,-4.328,1,70,0.103,164.84799999999996
140386,Millidelphia (feat. Swizz Beatz),2018,2018-07-06,"['Meek Mill', 'Swizz Beatz']",1dQ84P0W0lOckT02lPEhhP,215839,1,0.179,0.0854,0.851,0.7020000000000001,0.0,1,0.374,-4.172,1,60,0.268,126.94
140387,Touch You - 百合ver.,2018,2018-08-15,['百合絢斗'],30HkrVoeCMeAWpBCp0r9zG,93887,0,0.847,0.0159,0.638,0.972,9.6e-06,8,0.127,-2.435,0,61,0.11,135.033
140388,So High,2018,2018-11-30,['Ski Mask The Slump God'],3nTDO6k4R6i3FpKx0QNgJ5,149813,1,0.21,0.122,0.7,0.435,0.000549,0,0.114,-12.597,1,60,0.0428,141.914
140389,Drive,2018,2018-06-22,['Ben Rector'],1Yqovy9hlOeV91IY3Bhcf2,197387,0,0.632,0.0146,0.565,0.857,0.0,2,0.0606,-4.519,1,59,0.0384,126.072
140390,Tieduprightnow,2018,2018-04-27,['Parcels'],66tkDkPsznE5zIHNt4QkXB,249957,0,0.738,0.291,0.863,0.5329999999999999,0.00126,5,0.0794,-7.9860000000000015,0,69,0.0484,102.025
140391,Casio,2018,2018-09-14,['Jungle'],33wUd3GgaRf2rux2aJ71yb,234370,0,0.7659999999999999,0.431,0.816,0.4920000000000001,0.0899,10,0.0995,-7.463999999999999,0,68,0.0752,115.989
140392,Pond Creek Road,2018,2018-02-12,['Upchurch'],40arlhUYA1eX4sKKZ8lfmy,164455,1,0.443,0.00441,0.5489999999999999,0.754,0.0,9,0.423,-6.011,1,57,0.0366,110.046
140393,Turntable,2018,2018-04-06,['Dead Horses'],0Dp07EA5ybveKSUE27CuEd,196173,0,0.6729999999999999,0.8109999999999999,0.603,0.575,0.00183,0,0.12,-10.325,1,63,0.0285,95.116
140394,Build Me Up Buttercup,2018,2018-10-31,['Lara Anderson'],5bt5mhA34P1Dncbik5EGeJ,175560,0,0.469,0.885,0.607,0.1669999999999999,0.0,0,0.165,-13.007,1,62,0.0902,122.627
140395,Broken Heart,2018,2018-03-30,['Escape the Fate'],5LV0oQV98daZAUoWnQEW6N,187372,0,0.591,0.0108,0.528,0.861,0.0,2,0.268,-4.309,1,62,0.0518,95.02
140396,Blue Lights,2018,2018-06-08,['Jorja Smith'],1It1TxBK3xIQAB4xJkPevn,250454,0,0.309,0.6659999999999999,0.6920000000000001,0.57,0.0,7,0.107,-8.077,1,70,0.185,91.917
140397,Decisions,2018,2018-10-18,['NAGASHI'],693x7mqPNtiFzJSkFZcB1N,89031,0,0.289,0.846,0.444,0.26,0.764,11,0.375,-19.291,0,63,0.0695,112.062
140398,Rewrite The Stars (with James Arthur & Anne-Marie),2018,2018-11-16,"['James Arthur', 'Anne-Marie']",78nplE9X2ZGvQh3TKgvldE,218293,0,0.5710000000000001,0.237,0.67,0.743,0.0,10,0.465,-4.993,1,69,0.0393,125.944
140399,Tranz,2018,2018-06-29,['Gorillaz'],7jYUaoOfdcYgUvkK8NnFfx,162627,0,0.779,0.0324,0.649,0.883,0.0185,7,0.0658,-5.058,1,64,0.0306,135.141
140400,Wildflowers,2018,2018-07-13,['Trampled by Turtles'],1VJ4tttfxHq0Eu5x2nTCvx,168849,0,0.65,0.327,0.495,0.444,5.39e-06,5,0.269,-8.617,1,60,0.0276,105.431
140401,SICKO MODE - Skrillex Remix,2018,2018-11-28,"['Travis Scott', 'Skrillex']",0u695M7KyzXaPIjpEbxOkB,304512,1,0.443,0.0214,0.6509999999999999,0.833,0.0,1,0.14,-3.3560000000000003,1,65,0.172,155.05100000000004
140402,I'LL SEE YOU IN 40,2018,2018-10-26,['Joji'],606F3qdYCXtDVtKN53YsuW,253781,1,0.0321,0.347,0.411,0.377,0.765,3,0.222,-9.553,1,62,0.0296,139.881
140403,Sandy Freak,2018,2018-07-20,['Northmane'],5shCqU2Fe67VwKwGQ1It6p,166408,1,0.8079999999999999,0.0319,0.7979999999999999,0.6659999999999999,0.00029,5,0.905,-4.876,0,65,0.276,149.884
140404,Walk On Water,2018,2018-04-06,['Thirty Seconds To Mars'],6FT9FZccFD6nE8dMNslz2n,185467,0,0.388,9.16e-05,0.495,0.787,0.0,8,0.1669999999999999,-6.89,1,66,0.0368,140.003
140405,Just Hold On,2018,2018-11-09,"['Steve Aoki', 'Louis Tomlinson']",508oFmt92FyICj6pZiWQwC,198774,0,0.387,0.00377,0.647,0.932,1.69e-06,11,0.0574,-3.517,1,59,0.083,115.0
140406,4 Gold Chains - (feat. Clams Casino),2018,2018-05-14,"['Lil Peep', 'Clams Casino']",2PlrYKsGndAMJ0qqVVPCoV,209107,1,0.107,0.853,0.313,0.426,0.00037,8,0.181,-9.049,1,63,0.0435,95.159
140407,(Fuck A) Silver Lining,2018,2018-06-22,['Panic! At The Disco'],3BDxv4ORzOpXAsa4lWVl4i,168613,1,0.7140000000000001,0.0272,0.5770000000000001,0.939,0.0,1,0.24,-1.352,0,61,0.108,105.092
140408,I'd Do Anything,2018,2018-04-06,['Simple Plan'],4uVjbl6daCwjhDur7qLddu,197640,0,0.563,0.00143,0.395,0.917,0.0,8,0.261,-6.86,1,61,0.133,169.088
140409,Beloved,2018,2018-11-16,['Mumford & Sons'],4XzBJwWmmvBP1I8y4sY4g4,265096,0,0.308,0.00509,0.454,0.7609999999999999,0.0453,2,0.185,-7.57,1,58,0.0447,191.898
140410,BUSY / SIRENS,2018,2018-04-05,"['Saba', 'theMIND']",4YdRnTnXYwgI48kkzWy6uk,329542,1,0.474,0.471,0.667,0.465,0.0,1,0.101,-10.337,1,60,0.342,133.859
140411,Peach Fuzz,2018,2018-09-21,"['Tyler, The Creator']",0F58GE2TtHBim5o4ZTQUwK,156547,1,0.88,0.373,0.593,0.6729999999999999,0.000808,2,0.281,-6.324,1,60,0.117,150.526
140412,Ghost,2018,2018-02-12,['Ryan Caraveo'],5FFVCYuBDztqDMWDrqAJAo,185143,0,0.33,0.305,0.75,0.636,0.0043,1,0.0621,-8.472999999999999,1,59,0.0675,139.983
140413,Your Dog,2018,2018-03-02,['Soccer Mommy'],3BpUZB0tw4zNmG3Iw1mclL,194009,1,0.769,0.122,0.652,0.669,0.00039,11,0.1689999999999999,-7.7970000000000015,0,59,0.0262,115.047
140414,Perplexing Pegasus - From SR3MM,2018,2018-05-04,"['Rae Sremmurd', 'Swae Lee', 'Slim Jxmmi']",1ung2kajpw24AaHjBtPY3j,204787,1,0.302,0.000692,0.899,0.448,2.36e-05,1,0.365,-8.789,1,61,0.0738,145.975
140415,Right Left Wrong,2018,2018-03-09,['Three Days Grace'],2pAUx2a1F5JCaVgytQm8fI,236693,1,0.307,0.0036,0.489,0.833,1.33e-06,9,0.111,-5.348,1,61,0.054,135.431
140416,Take Yo Man,2018,2018-05-11,['City Girls'],5aOpKCKguEnViGOKZxZern,176308,1,0.631,0.0014199999999999,0.772,0.787,0.0,2,0.617,-2.8,1,59,0.0737,98.011
140417,Freaks And Geeks,2018,2018-01-31,['Childish Gambino'],7xTY3rJMgj0nh6OOPHgsLw,217104,1,0.799,0.124,0.667,0.873,0.0,10,0.0725,-5.605,1,59,0.314,81.05199999999998
140418,Threads,2018,2018-11-30,['Ebb & Flod'],5ASmAe7WcZaLVx6KcCqhW0,192793,0,0.0361,0.79,0.12,0.0436,0.889,4,0.112,-22.044,1,64,0.0383,72.339
140419,Roll In Peace,2018,2018-10-16,['Layton Greene'],33YFwLJbAdgePluIuEVa9p,170343,0,0.7,0.72,0.523,0.507,0.0,7,0.0774,-6.448,0,58,0.225,140.368
140420,Fuck It Off (feat. Chris Brown),2018,2018-05-11,"['Tee Grizzley', 'Chris Brown']",3jGYpYY6jm48GArqKDnuwG,147600,1,0.126,0.0728,0.8009999999999999,0.578,0.0,1,0.185,-7.148,1,61,0.201,100.032
140421,Invisible,2018,2018-11-09,['Anna Clendening'],1HnTWOJNm9VyT4jDfNp7Ta,186880,0,0.601,0.397,0.77,0.509,2.31e-06,1,0.206,-9.508,0,64,0.135,165.908
140422,Perfectly Wrong,2018,2018-05-25,['Shawn Mendes'],6nat4Z7iRKWVk1qngQqI0Q,212773,0,0.3229999999999999,0.872,0.361,0.311,0.0,2,0.0987,-11.748,0,67,0.0369,89.36200000000002
140423,The American Nightmare,2018,2018-10-05,['Ice Nine Kills'],04K2bMi2vyOBwxr5EjDq5O,249747,1,0.256,0.000212,0.505,0.981,3.75e-06,2,0.588,-3.779,1,61,0.156,120.052
140424,Thick And Thin,2018,2018-10-05,['LANY'],3D110t9ctcoOoylXsc3iR8,212002,0,0.339,0.059,0.6970000000000001,0.551,0.0,5,0.0762,-6.178999999999999,0,66,0.0282,99.996
140425,Sincerity Is Scary,2018,2018-11-30,['The 1975'],6HguG9HRb1Ke1bhihfE4m8,225956,0,0.475,0.0495,0.664,0.524,8.18e-06,2,0.075,-5.178,1,65,0.0283,91.027
140426,I Heard You Got Too Litt Last Night,2018,2018-03-30,['SAINt JHN'],3q0U6eqmHObU2cy0O6VHGS,197885,1,0.379,0.0518,0.789,0.552,5.72e-06,5,0.101,-7.497999999999997,1,60,0.0454,134.968
140427,Losing My Life,2018,2018-06-26,['Falling In Reverse'],6SeFPYWv9lIlSWanyEDYf5,299016,0,0.274,0.027,0.446,0.927,0.0,2,0.0931,-3.727,0,62,0.228,160.031
140428,Your Side Of The Bed,2018,2018-06-15,['Loote'],3PWKPX3YJAHBL8JozsWTMC,197147,1,0.91,0.0649,0.7809999999999999,0.742,0.0,8,0.293,-4.978,1,62,0.0296,109.915
140429,Always Remember Us This Way,2018,2018-10-05,['Lady Gaga'],1koJk8rrMBlhDZ8MNiLzH9,210200,0,0.306,0.317,0.5529999999999999,0.506,0.0,0,0.763,-5.9670000000000005,1,61,0.0411,130.02700000000002
140430,Walk Thru Fire,2018,2018-08-03,"['Vicetone', 'MERŌN']",2wQ411UQL2MRsdAgPRUstT,194483,0,0.351,0.329,0.639,0.664,1.53e-06,5,0.382,-4.926,1,64,0.0357,116.028
140431,All The Stars (with SZA),2018,2018-01-04,"['Kendrick Lamar', 'SZA']",66kQ7wr4d2LwwSjr7HXcyr,235540,1,0.465,0.0287,0.705,0.628,0.0193,5,0.0863,-5.362,0,61,0.0489,96.799
140432,Defender,2018,2018-10-26,"['Francesca Battistelli', 'Steffany Gretzinger']",3VHNtJNVPazkHGpeGgpoOd,424373,0,0.0767,0.219,0.345,0.377,5.51e-06,7,0.0549,-7.715,1,59,0.0292,139.798
140433,Alcohol You Later,2018,2018-12-14,['Mitchell Tenpenny'],5SO7pvSFiXwU0e1z7C4X7H,186600,0,0.422,0.0259,0.6709999999999999,0.597,0.0,8,0.116,-7.011,1,58,0.0351,100.039
140434,Beast Unleashed,2018,2018-10-25,['Vin Jay'],31JBtF1HCTZlFnmJDxZrD4,120000,1,0.551,0.0532,0.722,0.758,0.0,9,0.452,-5.7970000000000015,1,62,0.102,140.009
140435,Redbone,2018,2018-05-18,['Dontcry'],7cDlVNC3d0RRW4p2qmiMLm,102176,0,0.7070000000000001,0.7959999999999999,0.721,0.163,0.623,1,0.105,-16.899,0,62,0.0999,85.05799999999998
140436,asmr,2018,2018-12-21,['21 Savage'],2QgfDF0fQ4sskDthP8MG5w,171714,1,0.161,0.0399,0.84,0.5429999999999999,0.0,1,0.117,-7.737999999999999,1,60,0.476,170.067
140437,Cat Piss (feat. Lil Yachty),2018,2018-11-30,"['Ski Mask The Slump God', 'Lil Yachty']",3clpchqQ6A3p8jjPgKdhk0,167040,1,0.373,0.0466,0.862,0.521,5e-05,8,0.119,-10.355,1,59,0.447,154.983
140438,Panama,2018,2018-08-27,['Quinn XCII'],4RtexJZ1OyRkDNlqVUt8Zt,247293,0,0.561,0.57,0.73,0.494,0.0,10,0.158,-6.402,1,59,0.0565,86.73200000000001
140439,It Runs Through Me,2018,2018-04-06,"['Tom Misch', 'De La Soul']",02CygBCQOIyEuhNZqHHcNx,261881,0,0.274,0.205,0.802,0.607,0.000748,11,0.246,-11.028,0,69,0.289,96.916
140440,Everything (feat. John Legend),2018,2018-10-12,"['Ella Mai', 'John Legend']",0V6imIPZVXJEtl2umdNILO,181644,0,0.0608,0.4320000000000001,0.395,0.456,0.0,7,0.108,-5.358,1,61,0.0456,103.85
140441,Baby Don’t Stop,2018,2018-03-14,"['NCT', 'NCT U']",1EYSS9Lp7a9f20C3FaOVgI,183020,0,0.352,0.0214,0.8270000000000001,0.7390000000000001,4.13e-06,8,0.043,-6.391,1,67,0.0744,95.999
140442,Social Climb,2018,2018-11-09,['I DONT KNOW HOW BUT THEY FOUND ME'],3xUsaaH6oCG1w8kD1oGhGW,176853,0,0.7709999999999999,0.0986,0.532,0.8320000000000001,9.22e-05,11,0.657,-5.9579999999999975,0,62,0.122,176.155
140443,People Change,2018,2018-04-06,['Mipso'],1iepnn71MidOJZ7Y3vfgE4,212853,0,0.412,0.884,0.374,0.276,0.0123,7,0.122,-14.945,1,63,0.0353,80.169
140444,Love Is A Wild Thing,2018,2018-03-30,['Kacey Musgraves'],5F5lmpwXkxAJtvZqEguTRo,256147,0,0.273,0.266,0.623,0.631,7.200000000000001e-06,10,0.0931,-7.52,1,58,0.0352,121.973
140445,Perfecta,2018,2018-03-28,['Los Alameños De La Sierra'],7iK7TNCelnLVeBEIx17SAg,281519,0,0.782,0.421,0.778,0.6809999999999999,0.0,9,0.0898,-3.139,1,65,0.0547,76.944
140446,Gut Feeling (feat. H.E.R.),2018,2018-10-12,"['Ella Mai', 'H.E.R.']",1dxy88oPzmIN9QAyCNfXmW,236384,1,0.423,0.406,0.604,0.551,0.0,10,0.395,-5.768,0,61,0.0478,76.067
140447,summer depression,2018,2018-09-14,['girl in red'],1ZFKa5PXsgvDJF6l1xRm2w,151693,1,0.62,0.632,0.691,0.306,0.479,9,0.108,-15.651,1,62,0.0544,129.929
140448,Tints (feat. Kendrick Lamar),2018,2018-11-16,"['Anderson .Paak', 'Kendrick Lamar']",7c3SbTuufigBWURcICnAWy,268400,1,0.703,0.0859,0.805,0.833,0.0,1,0.0578,-6.73,0,62,0.12,109.076
140449,Lonely Weekend,2018,2018-03-30,['Kacey Musgraves'],3420nZEhm99I1bLc6Yx4XH,226667,0,0.794,0.579,0.6990000000000001,0.8079999999999999,7.16e-06,3,0.1669999999999999,-5.926,1,59,0.0296,111.977
140450,Desconocidos,2018,2018-10-12,"['Mau y Ricky', 'Manuel Turizo', 'Camilo']",0s5DNDV6LAKn2u2Ufa3VjQ,204453,1,0.7090000000000001,0.146,0.7090000000000001,0.7709999999999999,3.29e-06,7,0.249,-4.598,1,71,0.166,174.00599999999997
140451,Ghost Choir,2018,2018-10-23,['Louie Zong'],5d5vbFsYB7EebhVgafqvKS,97842,0,0.0511,0.976,0.496,0.0868,0.00983,7,0.0966,-20.84,1,60,0.0299,66.991
140452,One Night Only,2018,2018-02-09,['Sonder'],74fQgHleHZ4V7Gm1XYcGkj,195910,0,0.777,0.278,0.8740000000000001,0.405,0.000873,4,0.142,-5.783,1,60,0.0677,119.991
140453,Better with You,2018,2018-03-23,['Jesse McCartney'],1FFKRJnZX9xT4U5zW0suuR,198460,0,0.541,0.221,0.6579999999999999,0.682,0.0,6,0.236,-4.31,1,63,0.0311,100.989
140454,White Girl,2018,2018-11-09,['Lil Peep'],5qCQyPB2MEICEcSC8WVbNx,201333,1,0.121,0.0724,0.588,0.698,1.23e-05,11,0.6729999999999999,-7.057,0,63,0.0434,109.973
140455,Legendary,2018,2018-05-25,['Welshly Arms'],2bDENJyfbxj0neGiXUFvIX,232173,0,0.45,0.0458,0.537,0.6559999999999999,2.54e-06,11,0.112,-5.863,0,69,0.0411,141.873
140456,"Runnin (with A$AP Rocky, A$AP Ferg & Nicki Minaj)",2018,2018-11-16,"['Mike WiLL Made-It', 'A$AP Rocky', 'A$AP Ferg', 'Nicki Minaj']",23dwrzeJtEEGl2U4CPWSor,131674,1,0.609,0.17,0.545,0.975,0.0,10,0.145,-3.193,0,66,0.454,123.906
140457,Painkillers,2018,2018-04-06,['Rainbow Kitten Surprise'],6fc51JZVE0Yijdi6RuoLFv,213973,0,0.0843,0.466,0.754,0.405,0.00179,7,0.1,-11.547,1,58,0.0378,114.938
140458,The Bug Collector,2018,2018-03-02,['Haley Heynderickx'],5nVE45ithgyVocZp5XLAk6,228460,0,0.529,0.777,0.5379999999999999,0.419,0.329,10,0.0967,-9.705,1,60,0.0353,99.622
140459,Someday,2018,2018-02-16,"['Milo Manheim', 'Meg Donnelly']",2d1AiZExnhYoauaSWkB1Fm,183799,0,0.5770000000000001,0.191,0.772,0.8059999999999999,0.0,2,0.0685,-5.043,1,63,0.0367,113.024
140460,Stand In Your Love (Radio Version),2018,2018-08-06,"['Bethel Music', 'Josh Baldwin']",6HRU0CPcG0q3Dq8XVBWacL,221333,0,0.342,0.112,0.461,0.802,0.0,0,0.116,-4.448,1,59,0.0325,144.518
140461,Hello Beautiful,2018,2018-01-27,['Noah Schnacky'],1p61zyWNtBhbbAFzg4HUiq,216993,0,0.313,0.54,0.504,0.472,0.0,9,0.306,-6.925,1,60,0.0404,73.521
140462,Heedful Pink Noise,2019,2019-11-29,['Fizzonaut'],595CZH0N7pnCKjF4lmcilR,149538,0,0.0,0.914,0.0,9.9e-05,0.952,5,0.108,-19.059,0,67,0.0,0.0
140463,Recess,2019,2019-09-06,['Melanie Martinez'],1QtpKRXtJZSdJp3Y299zkQ,230501,1,0.399,0.659,0.5760000000000001,0.412,0.0,11,0.15,-8.184,1,64,0.0368,188.821
140464,Dream Girl,2019,2019-05-17,['Ir Sais'],2Sla5cgNpVoRcckYjaAMKP,162895,0,0.49,0.269,0.884,0.546,8e-06,2,0.064,-6.279,0,74,0.117,113.236
140465,Too Sad To Cry,2019,2019-10-18,['Sasha Sloan'],3CRtbOoAP82y0VbPO5j1ft,208987,1,0.234,0.843,0.496,0.27,0.0,10,0.114,-9.932,1,67,0.0361,121.52
140466,Stay,2019,2019-11-21,['Gracie Abrams'],0Uon5NsSAkBDx69XYOaQ5P,177153,0,0.433,0.883,0.618,0.37,0.0,10,0.123,-10.5,1,70,0.0543,114.26
140467,Say Love,2019,2019-04-26,['James TW'],49PVaqTTK6qn8Ku5BIR8Gt,221387,0,0.542,0.114,0.753,0.451,1.09e-06,1,0.369,-7.638,1,70,0.0561,84.01
140468,Que Mas Pues - Remix,2019,2019-04-19,"['Sech', 'Justin Quiles', 'Maluma', 'Nicky Jam', 'Farruko', 'Dalex', 'Lenny Tavárez']",7fODjB7BrQTGqh0hogW6XD,305962,1,0.8109999999999999,0.121,0.647,0.6609999999999999,2.27e-06,11,0.12,-5.027,1,74,0.2,113.358
140469,tear myself apart,2019,2019-08-28,['Tate McRae'],57m2Kve0xnAgYVAPxMLKHS,168547,0,0.309,0.162,0.478,0.504,0.0,9,0.119,-6.91,0,66,0.0305,86.04799999999999
140470,He Went To Jared (HARDY feat. Morgan Wallen),2019,2019-09-13,"['HIXTAPE', 'HARDY', 'Morgan Wallen']",65IHmBagtQrYRcJd8a47zv,213693,0,0.68,0.054,0.563,0.8059999999999999,7.73e-06,9,0.204,-5.11,0,60,0.0474,140.075
140471,Don't Throw Out My Legos,2019,2019-04-26,['AJR'],61vlvG3pr4djrXPtHPdXII,250839,0,0.4920000000000001,0.142,0.629,0.583,0.0,2,0.118,-6.274,1,59,0.0415,147.036
140472,BST,2019,2019-06-07,['Polo G'],4iIfKs9XOb9D2NJnPctPns,202680,1,0.633,0.0188,0.8759999999999999,0.603,0.0,5,0.103,-9.148,0,62,0.28,143.043
140473,On God,2019,2019-10-25,['Kanye West'],2SasoXZyv82yYgHiVOvxQn,136351,0,0.393,0.0671,0.41,0.8859999999999999,0.0,9,0.461,-4.413,0,64,0.155,72.577
140474,Body Back (feat. Maia Wright),2019,2019-10-24,"['Gryffin', 'Maia Wright']",57DJaoHdeeRrg7MWthNnee,214547,0,0.448,0.0931,0.687,0.8320000000000001,1.32e-06,8,0.183,-4.434,1,66,0.0366,123.036
140475,My Sleeping Rose,2019,2019-09-18,['Havanna Chandri'],7vfYsS34eZojVLXsknEj1J,127865,0,0.0495,0.977,0.264,0.0148,0.892,3,0.107,-28.971,1,65,0.041,75.587
140476,The Destination,2019,2019-09-16,['Momento'],2mGpfyZuvwQT7qimhly4S1,247500,0,0.0391,0.94,0.115,0.109,0.951,2,0.0888,-23.219,0,64,0.0356,76.163
140477,Rescue Me,2019,2019-07-03,"['Marshmello', 'A Day To Remember']",35rozLoS6QLE8HX8qswM3k,237203,0,0.375,0.0080299999999999,0.433,0.905,0.0,11,0.337,-2.171,1,63,0.101,148.149
140478,Awaken,2019,2019-02-01,['Big Wild'],4oYzwOTWpP3JTyKrTHJtqw,182686,0,0.119,0.752,0.493,0.344,0.000499,2,0.303,-8.876,1,63,0.0381,139.994
140479,"Carry On (from the Original Motion Picture ""POKÉMON Detective Pikachu"")",2019,2019-04-19,"['Kygo', 'Rita Ora']",3y3brCCecHC3Db18aIOnny,215316,0,0.27,0.381,0.591,0.705,0.000116,9,0.131,-6.519,0,72,0.079,121.799
140480,Venice Bitch,2019,2019-08-30,['Lana Del Rey'],3hwQhakFwm9soLEBnSDH17,577199,1,0.315,0.912,0.404,0.298,0.228,9,0.0996,-12.986,0,68,0.0304,78.815
140481,You Don't Want Me Anymore,2019,2019-05-31,"['Snøw', 'Teqkoi']",0K4gxQ2u3545b0GAu85ObO,165000,1,0.0417,0.3670000000000001,0.685,0.23,0.000971,0,0.101,-12.525,0,65,0.0388,96.085
140482,Time,2019,2019-06-12,"['Free Nationals', 'Mac Miller', 'Kali Uchis']",05v5mPkLAOoa7M5tnXXOwq,210280,1,0.296,0.518,0.46,0.7709999999999999,0.000197,9,0.0774,-7.087999999999999,0,64,0.328,88.83
140483,Ain't Nothin' to It,2019,2019-01-18,['Cody Johnson'],4QWaq7U3fufJjy1rCBm6ds,202360,0,0.311,0.132,0.514,0.618,0.00078,10,0.0921,-5.672999999999999,1,59,0.0268,139.977
140484,Contra La Pared,2019,2019-03-14,"['Sean Paul', 'J Balvin']",37eGbhE1xVFSvcKkqGb6i1,224681,0,0.598,0.0156,0.828,0.588,0.0,2,0.124,-7.14,1,73,0.118,94.052
140485,I'm Like A Bird - Recorded at Spotify Studios NYC,2019,2019-04-24,['Alessia Cara'],2JtSnwYNKOphDrshYL8n4p,219960,0,0.5820000000000001,0.238,0.524,0.639,0.0,10,0.0598,-7.18,1,70,0.103,87.99799999999998
140486,You And I,2019,2019-03-01,['LÉON'],4P1EGoXLWQ1YF6Nsmr1pfy,224064,0,0.358,0.0024,0.5539999999999999,0.7859999999999999,0.0,9,0.148,-4.288,1,66,0.0491,120.057
